content,label,cluster
#热点#【持外国护照间谍在吉林被抓正刺探解放军兵力】吉林村民在劳作时发现陌生男子拿望远镜四处观望，形迹可疑，急忙给驻地边防连打电话通报。连队对其盘查发现，其随身携带1本外国护照、1部已拍摄军事设施的相机，内衣口袋还有手绘我军边境兵力分布图。经核实，此人是1名间谍。http://t.cn/RUneph0,0,1
#爱奇艺遭美国证监会调查#疯王在Tiktok身上尝到甜头了，会变本加厉，中概股们该准备退路了,0,0
#最近访客#预计有此功能后，会出现以下不和谐现象1：男女盆友发现，你答应ta不再来往的人，竟还在微博上频繁互动2：原本把微博当吐槽树洞，结果被吐槽对象从你们共同朋友滴微博上顺藤摸瓜抓到你3：穿马甲开的微博失效，访客给你做了实名认证4：大家群体呼吁微博请留一点… 我点评了http://t.cn/zYVBeNo,1,4603
【优化布局健全城乡医卫服务体系】医疗卫生机构的布局和建设，关系到人民群众的健康和生命安全，是解决百姓“看病难”问题的一项重要举措。市卫健委近日发布《天津市医疗卫生机构布局规划（2015-2035年）（2019年修订）》，明确了未来天津医疗卫生机构具体布局规划。根据规划，全市医疗卫生用地规模由现状510公顷增加到1100公顷左右，可容纳的总床位由现状6.8万张增加到12万张左右。每个区或人口达到30万-50万人的地区至少设置1个三级综合医院、1个二级及以上中医医院。http://t.cn/A6Us8s0s,0,4604
《电影评论：细节决定成败的《夺冠》》截止到目前的票房收入来看，虽然并未成为国庆档的票房冠军，但豆瓣评分高达7.3，已经可以认为是获得广大观众的认可。网页链接,0,112
#小奇LIVE#【2017央视鸡年#春晚#联排】@张杰@M鹿M参加“2017年央视鸡年春晚”第五次彩排。出现在镜头前的张杰向粉丝们挥手，十分亲民；而鹿晗则是一身休闲装扮，看上去心情不错。据悉，今年春晚鹿晗将与@William威廉陈伟霆合唱#刘德华#的经典歌曲《爱你一万年》，让人期待。,0,4605
【请花一分钟认真看一看】一分钟读完这篇文章，也许有益:故事：某老三届同学聚会，一位女士在搞烤肉时绊倒，摔了一跤，旁边的朋友建议找医护人员，但她很确定自己没事，只是穿了新鞋被砖块(详见长微博)...http://t.cn/zWQUocl（分享自@长微博工具）,1,128
今日网传的国安绯闻教练摩纳哥俱乐部正式宣布与主教练雅尔丁续约至2020年。,0,4606
【城管手中再添一人命】2013年7月26日早上8点20分左右。四川省达州万源有一个家庭贫因的17岁在校学生。把 自己在山上捡的野山菌拿到街上来卖，遭到城管殴打，送到医院抢救无效死亡，但目前消息被封锁。 试问正义何在？公理何在？ 求扩散！！！求公理，求扩散。 ,1,657
【紧急呼于！刀下留人！声援！夏峻峰！】夏峻峰案9号上午宣判。一个生活在最底层卖烧烤的小贩，为了糊口上街卖烧烤，被城管殴打后被逼无奈自卫杀了两个城管，我们能帮他什么？只能传播事实真相，帮忙呼吁了！ O网页链接 @沈阳张晶 @袁裕来律师 @徐昕 @薛蛮子 ,1,227
【在微博时代，你丫最好别嚣张！】8月14日晚，杭州一越野车与一出租车发生刮擦后，越野车上一自称政府官员的男子辱骂并殴打的哥。交警放走了干部，抓了的哥。引发民众不满，网友们在网上集体声讨，要求当局查处责任人。当地官方昨日回应称，该官员系一街道党工委副书记，名叫郎毅。O网页链接 ,1,173
#爸爸说女儿不是植物人是睡美人#真的好感动有没有途径可以帮助他们呀,0,793
【怎么鉴定地沟油】炒菜时放一颗剥皮的蒜头(蒜子)，蒜子对黄曲霉素最敏感。如果蒜子变红色就是地沟油，含有大量黄曲霉素。把你家里的油放到冰箱里2个小时，如果出现白色的泡沫一样，那就是地沟油。转给身边滴朋友吧！关注@史上第一震惊 [转发] 震惊你……震惊你……,1,316
#正能量#【11岁男孩“捐髓”救母你会为他点赞吗？】今年6月，江苏陈女士被查出身患白血病，在骨髓配型时只有儿子小宇航符合条件。为救妈妈，11岁小宇航捐髓救母。他的孝心和勇敢打动了很多人，当地爱心人士为这个家庭筹来20余万元善款，帮助他们渡过难关。为小宇航和妈妈加油！[心]（央视记者徐大为）,0,4607
#太原身边事#紧急扩散！急寻四川确诊病例同航班密接者据四川卫健委消息，6月15日，四川省雅安市石棉县报告确诊1例新冠肺炎省外输入性病例。四川新增1例为北京确诊病例的密切接触者新增的1例新冠肺炎确诊病例6月9日自北京乘海航HU7147航班到成都，然后乘私家车返回雅安市石棉县。6月14日，患者在获知丈夫在北京被确诊为新冠肺炎的消息后前往石棉县人民医院就诊，被诊断为疑似病例，6月15日经核酸检测为阳性订正为确诊病例（普通型），患者目前正在石棉县人民医院（新冠肺炎定点救治医院）隔离治疗。经排查，病例现有密切接触者111人，四川省正严格按照有关法律法规要求开展密切接触者追踪管理、流行病学调查及消毒等工作。紧急寻找四川确诊病例密切接触者四川省应对新冠肺炎疫情应急指挥办公室6月15日发布通告，紧急寻找6月9日海航HU7147北京至成都航班乘客及相关密切接触者。据悉，患者刘某6月9日7:30从北京首都国际机场乘海航HU7147航班，10:45到达成都双流国际机场，并于当日到达石棉县城。乘坐该次航班的乘客及相关密切接触者，请尽快前往当地社区卫生服务中心进行健康报备，如有发热、咳嗽等症状的人员尽快到就近的医疗机构发热门诊就诊。刘某返川后主要活动轨迹6月9日到达成都双流国际机场后，乘私家车于15:30左右到达石棉县人民医院住院部内二科照顾其母，20:30左右在县城步行街元霸串串就餐，22:00左右乘私家车返回家中。6月10日上午乘私家车到石棉县人民医院住院部内二科照顾其母，中午在县医院伙房煮饭就餐，17:00左右乘私家车返回家中。6月11日上午乘私家车到石棉县人民医院住院部内二科照顾其母，中午在县医院伙房煮饭就餐，17:20左右到步行街索玛服装店购物，19:00左右到老街乡村石锅烧鹅就餐，20:30左右到摩尔赛尔超市购物，21:30左右乘私家车返回家中。6月12日上午乘私家车到石棉县人民医院住院部内二科照顾其母，中午在县医院伙房煮饭就餐，17:00左右到步行街购买玩具，17:20左右乘私家车返回家中。6月13日上午乘私家车到石棉县人民医院，8:30左右到内科住院三楼医生办公室办理出院手续，9:00左右到医院大厅结账、取药，9:20左右乘私家车返回其家中，14:00左右到石棉三桥菜市场买菜，15:00左右到老法院柬埔寨餐馆就餐，餐后乘私家车返回家中。6月14日刘某得知其丈夫在京确诊为新冠肺炎患者后，即到石棉县人民医院发热门诊就诊，石棉县人民医院将其留观。6月15日刘某在石棉县人民医院接受隔离治疗。目前追踪到的密切接触者已实施集中隔离医学观察。http://t.cn/RJ2BoPz,0,4608
#猫叔在硅谷#【美国疫情最严重不是纽约！是这个被遗忘的“印第安人国家”】美国新冠死亡人数即将突破10万关口。美国的“印第安人国家”——纳瓦霍国(NavajoNation)，17.5万人口的纳瓦霍国如今确诊4500多人，每10万人确诊超过2500人，这里成为美国新冠最肆虐的地区。严重的贫困是纳瓦霍国疫情难以控制的根本原因。纳瓦霍国人表示，美国联邦政府并没有给美国原住民充分的帮助。http://t.cn/A625EkzC,0,4609
转帖：Mico是中美混血男孩，3周岁，身高1米左右，偏瘦，寸头，离开时身穿绿色棉布大衣、深蓝色裤子、咖色皮鞋，能说简单的中文及英文。于1月7日16：33分左右，🌟在深圳爱绿双语幼儿园门口育秀路段（大润发周边）被抢走，至今下落未明，他的妈妈已近崩溃，望知情者提供线索，求扩散！,1,657
我宁愿因做自己而招人厌恶，也不愿为了迎合他人而伪装自己——科特·柯本,0,4610
#地震温情# [可怜]感动又被萌翻，地震发生时，一只害怕的熊猫死死地抱住警察叔叔的腿。[泪]转,1,1302
这是武汉一个小区居民用高浓度酒精室内消毒，引发火灾！#市民逃生时还不忘戴上口罩# 大家注意，如果家里没有感染过的病人，就无需酒精消毒[大哭]室内消毒净化，我用甲立方病毒狙击手[强][强][强] 姚春华-空气管家-靶向除甲醛的微博视频 ,1,4611
我们小时候没有汽车，骑自行车会很开心。我们没有华丽的衣服，穿的确良会也很自尊自爱。我们没有ipad，但是我们弹弹玻璃球也会开心快乐。我们在教室里是兄弟姊妹，内心没有贫富的差异。如今的孩子看上去得到了很多，其实却失去了一个少年儿童最应该具备的幸福感和健康身心。难道几十年中国教育错了吗？,0,4612
玉林夏至狗，打广告都打到高铁上，牛不牛？ 佛山 剪辑陆陆的微博视频 ,1,4613
【#河南专升本考生与辅导机构录音#：老师称交59800元报班背几套卷子就能考上】近日，河南专升本考生质疑辅导机构泄题，天一机构押中管理学科目近90分的考题，河南省招办回应，该事件已移交警方，正在调查中。对此，想报班的考生咨询天一机构，老师称“看今年的效果还不明显吗”，并承诺59800元协议班发几套卷子背背就行，保证分数能上报考的学校。http://t.cn/A6y10j6M,0,1757
   按比例死亡。。[难过]这病毒是学数学专业的。拜托啦政府🙏，别再公布数据啦，我们认了我们信了，不用再为了让数据可防可控，操劳过度了吧。给内些无辜死去的人，留点儿不碍事儿的尊严，也能算在内数据里面吧！别让他们，再自费医疗，自费运尸，自费丧葬，别再让绝户门儿的孩子，再自费办理孤儿手续吧[流泪],1,2238
#厦门BRT爆炸后遗症续#成都今天一辆公交车被人喊了句冒烟了，居然有十几个只带小锤的人掏出锤把玻璃仗的稀烂，全部跳车跑了。 ,1,4614
新冠病毒对肺部的影响图解#第六版诊疗方案思维导图# ,1,4615
浙江又炸了 🙏保佑一下 消防员们辛苦了 致敬突发：刚刚，大江东六工段一化工厂发生爆炸！现场浓滚滚，海宁的玻璃被震碎！ @杭州 JesseOvO的微博视频 ,1,4616
#爱奇艺遭美国证监会调查#我家东西只能自己骂，🐶东西就算了，你们不配,0,0
2020AIIA人工智能开发者大会9月28日至29日在中关村举行；2020中国绿公司年会9月28日至30日在海口举办；第二届民航通航发展大会9月28日至29日在太原召开；统计局9月30日公布中国采购经理指数月度报告；阿里巴巴9月30日召开年度股东大会。,0,4617
【明晚，陪你去看流星雨】在美丽的银河西岸，明亮的织女星和周围一些小星星组成了天琴座。每年的4月16日至25日，天琴座的流星雨都将划破天际，闪亮在苍穹间。明天夜间到后天凌晨，天琴座流星雨又将浪漫而至，在4月23日早上8时左右，流星雨有望达到极大，带上TA一起去看流星雨吧！,0,4618
